,Image_name,Nucleus ID,Cell line,Condition,Centroid,Volume_nucleus (nm^3)_SITK,Flatness_nucleus_SITK,Roundness_nucleus_SITK,bbox_nuc_0,bbox_nuc_1,bbox_nuc_2,bbox_nuc_3,bbox_nuc_4,bbox_nuc_5,centroid_nuc_0,centroid_nuc_1,centroid_nuc_2,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Maximum,Mean,Minimum,x_length,y_length,z_length,Physical pixel size X,Physical pixel size Y,Physical pixel size Z,Pixel size (um2),Voxel size (um3),Size of estimated periphery,p_nuc_min_488
0,2023-10-03_Z_stack3_nuc6,1,HeLa,Non-Confined,"[(32.36166624290194, 132.01576828544793, 176.03082252733282)]",471960.0,4.272709385841787,0.5641873459454523,75,46,15,205,166,34,176.03082252733282,132.01576828544793,32.36166624290194,0.5190170218732334,0.12147257746877568,26.794908821929496,220.58401476511915,221.7611327532397,471902.75,114.48685841623349,0.5178202564192728,56607.42865156121,0.11995570835635352,471960.0,1682.0,287.61679379608444,103.0,23.924539844160343,12.868417471306472,7.82924365429248,0.1083,0.1083,0.24,0.011728889999999999,0.0028149335999999997,57954,3.491281131666836
1,2023-10-03_Z_stack3_nuc7,2,HeLa,Non-Confined,"[(30.258714826405605, 167.52023484726902, 101.667203298026)]",598176.0,4.347114546878178,0.5609025814710069,0,74,10,222,172,37,101.667203298026,167.52023484726902,30.258714826405605,0.5545368269187921,0.12756434663471755,29.5178225957226,231.39555349464013,237.77300099044047,597875.6666666666,128.31735599803537,0.5143178139373479,66730.82228220691,0.11161320990742263,598176.0,2154.0,259.6615711763762,110.0,25.63965807011507,15.831159418529843,8.754447736883904,0.1083,0.1083,0.24,0.011728889999999999,0.0028149335999999997,69914,3.5385405912728958
2,2023-10-03_Z_stack3_nuc8,3,HeLa,Non-Confined,"[(30.57819693775635, 104.86691157113316, 144.57228064604942)]",497609.0,3.843209119563785,0.5975826490758082,37,23,13,202,151,36,144.57228064604942,104.86691157113316,30.57819693775635,0.5359314482203514,0.13944894267975097,29.71243113320116,213.07032209944197,215.79620015190258,497530.0,114.1910862955307,0.5480561464046485,55403.67679210758,0.11135745943381822,497609.0,2172.0,281.47827712119357,93.0,23.28125843364452,13.830242151711515,8.391300175743314,0.1083,0.1083,0.24,0.011728889999999999,0.0028149335999999997,58016,3.814782017087863
3,2023-10-03_Z_stack3_nuc9,4,HeLa,Non-Confined,"[(29.842933180420605, 212.07929240338004, 136.1206773424143)]",568516.0,5.180436823502725,0.5400505071270136,44,113,11,186,203,36,136.1206773424143,212.07929240338004,29.842933180420605,0.6696750842854039,0.12927000311000947,27.33841463205085,211.4830507800461,221.37298841547945,568106.0,141.62492985606173,0.4953200925081473,66970.63700439954,0.11788405157558544,568516.0,1294.0,258.4003774739849,96.0,23.82243245630503,16.27101579089404,8.272851775233903,0.1083,0.1083,0.24,0.011728889999999999,0.0028149335999999997,69488,3.3991839866347706
4,2023-10-03_Z_stack3_nuc10,5,HeLa,Non-Confined,"[(30.328296100185455, 108.47268076480316, 89.57910269096597)]",457791.0,5.840672849089765,0.5314180604620299,3,16,8,170,183,37,89.57910269096597,108.47268076480316,30.328296100185455,0.8583716791552128,0.14696451955684897,25.651732817253134,174.54371228240913,185.51010754134126,457745.0833333333,149.82337939783588,0.48743179596229985,58927.6869649637,0.12873472399932284,457791.0,1738.0,290.04200169946546,125.0,19.56098935289181,17.42706838479294,8.758749012558749,0.1083,0.1083,0.24,0.011728889999999999,0.0028149335999999997,58699,3.372211832563695
