,Image name,Cell line,Condition,Physical pixel size Z,Physical pixel size Y,Physical pixel size X,Pixel size (um2),Voxel size (um3),Nucleus ID,Centroid nucleus,Number of total intense chromatin,Number of voxels nucleus,bbox nucleus (um),Major axis nucleus (um),Intermediate axis nucleus (um),Minor axis nucleus (um),Number of voxels periphery,Channel,Intense chromatin ID,Number of voxels intense chromatin,Centroid intense chromatin,Radial distance intense chromatin (um),Minimum peripheral distance intense chromatin (um),Maximum peripheral distance intense chromatin (um),Mean peripheral distance intense chromatin (um),bbox intense chromatin (um),Major axis intense chromatin (um),Intermediate axis intense chromatin (um),Minor axis intense chromatin (um),Radial distance scaled,Minimum peripheral distance scaled,Volume intense chromatin (um3),Volume nucleus (um3),Total volume intense chromatin in nucleus (um3),Total volume intense chromatin / Nucleus volume,Volume intense chromatin / Nucleus volume
10,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,11,499.0,"(48.210420841683366, 200.87775551102203, 375.4529058116232)",2.7608665519172693,0.5044891292287936,9.485461668460596,6.042087752954227,"[-0.3091801687267115, 0.3091801687267116, -0.1667093661901302, 0.19383210960149982, -0.9599999999999991, 0.9600000000000009]",0.6183603374534231,0.36054147579163,1.92,0.175460923021594,0.0606357126476915,0.1830099893111066,446.94340171142574,21.08392437979338,0.0471735890921742,0.000409470166939
11,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,12,538.0,"(47.894052044609666, 292.03159851301115, 202.03531598513013)",4.007250458206306,0.5354396097610948,11.471774078331771,6.428977794136491,"[-0.2661634603448738, 0.280179740063851, -0.14846560518964638, 0.1905144443465802, -0.7999999999999989, 0.8000000000000007]",0.5463432004087247,0.3389800495362265,1.5999999999999996,0.2546721657688629,0.0643557223270546,0.1973133752492492,446.94340171142574,21.08392437979338,0.0471735890921742,0.0004414728453171
12,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,13,827.0,"(49.85247883917775, 370.3869407496977, 341.19951632406287)",5.251755075688109,0.1475281742170415,12.669182297903674,6.846368949504093,"[-0.2961516843451919, 0.2908845889007214, -0.19670672021201355, 0.21601940350840573, -0.9599999999999991, 0.9600000000000009]",0.5870362732459133,0.4127261237204193,1.92,0.3337639743665486,0.017731751708779,0.3033051325857418,446.94340171142574,21.08392437979338,0.0471735890921742,0.000678620897913
13,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,14,566.0,"(51.67844522968198, 106.1095406360424, 401.75441696113074)",5.362482159930202,0.1032994481741904,12.747094310947878,7.206671664858771,"[-0.22122547416777405, 0.22122547416777358, -0.15601505748374356, 0.15353729216516315, -0.9600000000000009, 0.9600000000000009]",0.4424509483355476,0.3095523496489067,1.9200000000000017,0.3408009955478569,0.0124157990593978,0.2075824728458644,446.94340171142574,21.08392437979338,0.0471735890921742,0.0004644491272295
14,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,15,881.0,"(52.37911464245176, 285.07377979568673, 331.72417707150964)",2.679777090655715,0.9211051896302128,9.90150176316763,5.947206402611922,"[-0.36131325674407017, 0.365811235202736, -0.20357316055889788, 0.21706709593489576, -0.9600000000000009, 0.9600000000000009]",0.7271244919468062,0.4206402564937936,1.9200000000000017,0.1703074570888072,0.1107097583690159,0.3231098208077854,446.94340171142574,21.08392437979338,0.0471735890921742,0.0007229322987441
15,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,16,214.0,"(51.0, 301.0093457943925, 185.57943925233644)",4.671596477059105,0.0860277791010296,11.955215385675462,6.797467248931393,"[-0.18059884037925727, 0.16054861566773493, -0.11818773728217523, 0.10590219596389952, -0.8000000000000007, 0.8000000000000007]",0.3411474560469922,0.2240899332460747,1.6000000000000014,0.2968932450863998,0.0103398772957968,0.0784852459169876,446.94340171142574,21.08392437979338,0.0471735890921742,0.0001756044403305
16,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,17,484.0,"(51.11776859504132, 301.3677685950413, 329.9276859504132)",2.995002775073815,1.0565648002802412,10.373723176779956,5.973398337627472,"[-0.2265854704410597, 0.29006593158315525, -0.18534526838548726, 0.16310500929896354, -0.8000000000000007, 0.8000000000000007]",0.516651402024215,0.3484502776844508,1.6000000000000014,0.190340946034408,0.1269909615721444,0.1775086870272056,446.94340171142574,21.08392437979338,0.0471735890921742,0.000397161444486
17,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,18,303.0,"(52.115511551155116, 306.1848184818482, 322.4884488448845)",3.150764480443165,1.2254584704765872,10.613251136742724,6.033023338776955,"[-0.18597115757991667, 0.16611702398509287, -0.15129219361011875, 0.1552630203290817, -0.9600000000000009, 0.9600000000000009]",0.3520881815650095,0.3065552139392005,1.9200000000000017,0.2002400454952437,0.1472906815476667,0.1111263061348002,446.94340171142574,21.08392437979338,0.0471735890921742,0.0002486361935521
18,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,19,277.0,"(52.26714801444043, 298.01083032490976, 182.29963898916967)",4.779850740165541,0.0860878926256904,11.945346668716878,6.894811751703212,"[-0.2252396663252637, 0.2140921976146815, -0.0832749652866826, 0.16130724626075774, -0.8000000000000007, 0.8000000000000007]",0.4393318639399452,0.2445822115474403,1.6000000000000014,0.3037731114502728,0.0103471024790493,0.1015907155093718,446.94340171142574,21.08392437979338,0.0471735890921742,0.0002273010746335
19,2023-12-13_Z_stack1,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,1,"[(48.91124028480887, 221.96809080550344, 296.9544767827482)]",20,1218648.0,"[-7.977036297795866, 7.757900600817675, -3.8849503803675116, 3.9578758467098765, -4.159999999999998, 4.16]",13.799739517248955,6.708291039547746,7.679999999999998,1042173,405,20,1716.0,"(53.38111888111888, 276.5402097902098, 181.74125874125875)",4.546719359558846,0.1232590235925516,11.38088874844869,6.86337510071974,"[-0.608433364848921, 0.617839925724101, -0.2516634726193106, 0.2403755995690969, -0.8000000000000007, 0.8000000000000007]",1.226273290573022,0.4920390721884075,1.6000000000000014,0.2889569490399083,0.0148147864894893,0.6293489812782744,446.94340171142574,21.08392437979338,0.0471735890921742,0.0014081178486322
20,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,21,1369.0,"(26.970051132213296, 260.57560262965666, 156.37618699780862)",2.1984801211866807,1.2705614329935413,7.553358584133523,5.548770860412674,"[-0.314703665710309, 0.40282110070010446, -0.31135586304076057, 0.27064494821541224, -1.12, 1.1199999999999992]",0.7175247664104134,0.5820008112561728,2.24,0.1828381265285487,0.1418037313608862,0.5020855217773647,409.45789470240993,12.589546899964642,0.0307468657042614,0.0012262201517503
21,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,22,1218.0,"(27.74384236453202, 190.82183908045977, 195.14696223316912)",3.3911117232306247,1.3466323725418314,8.960982582708958,5.927184554918291,"[-0.4032181029578398, 0.42047638706287865, -0.2398628117049553, 0.2226045275999154, -0.9600000000000009, 0.9599999999999991]",0.8236944900207184,0.4624673393048707,1.92,0.2820241622152186,0.1502937915783294,0.4467057454527612,409.45789470240993,12.589546899964642,0.0307468657042614,0.0010909686960057
22,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,23,12281.0,"(34.20356648481394, 208.20193795293542, 245.47992834459734)",3.364228622159595,0.5980796497552633,9.312932585715656,5.586406388584711,"[-0.9466076513623428, 0.9532008472826723, -0.7912886504899378, 0.8022773103571533, -2.5599999999999987, 2.5600000000000005]",1.8998084986450152,1.5935659608470911,5.119999999999999,0.2797884104393728,0.0667499609101856,4.5040995565725455,409.45789470240993,12.589546899964642,0.0307468657042614,0.0110001531655558
23,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,24,7487.0,"(31.331775076799786, 257.36690263122745, 265.6417790837452)",3.452935393899828,0.5752839872657167,8.608116711212805,5.742640881561738,"[-0.8838226793242057, 1.1039002326878378, -0.3746999771975098, 0.5970580387722119, -2.08, 2.08]",1.987722912012044,0.9717580159697216,4.16,0.2871657707343685,0.0642058021501915,2.7458833466377857,409.45789470240993,12.589546899964642,0.0307468657042614,0.0067061433719173
24,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,25,453.0,"(28.582781456953644, 300.36865342163355, 231.99779249448125)",2.950457133176363,1.368813107257163,8.229925916780957,5.645310779214612,"[-0.20866942657184423, 0.20866942657184423, -0.18814570177903875, 0.19057249345270563, -0.8000000000000007, 0.7999999999999989]",0.4173388531436884,0.3787181952317444,1.5999999999999996,0.2453768171174434,0.1527693200063797,0.1661393289738102,409.45789470240993,12.589546899964642,0.0307468657042614,0.0004057543672336
25,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,26,1200.0,"(31.298333333333332, 224.95, 74.73083333333334)",3.5342117680768,1.09138154031321,9.485823996017873,5.856397442339237,"[-0.3802226388914808, 0.4306622459314555, -0.21672066013272043, 0.267373639233274, -0.9600000000000009, 0.9599999999999991]",0.8108848848229363,0.4840942993659944,1.92,0.2939251768542335,0.121805975481385,0.44010418271208,409.45789470240993,12.589546899964642,0.0307468657042614,0.001074846005917
26,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,27,2660.0,"(34.38533834586466, 327.2345864661654, 207.45488721804512)",2.4238014919696536,0.323768393454263,8.154419174803262,5.182333180829769,"[-0.6280840534521047, 0.7034290226737254, -0.1973619636669, 0.34135461347250917, -1.5999999999999996, 1.6000000000000014]",1.3315130761258305,0.5387165771394091,3.200000000000001,0.2015771348569779,0.0361348653408775,0.975564271678444,409.45789470240993,12.589546899964642,0.0307468657042614,0.002382575313116
27,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,28,1132.0,"(32.71024734982332, 332.91519434628975, 294.32950530035333)",4.845252607257789,0.1086446670140961,10.034802301761646,6.395032321022191,"[-0.39686499502932016, 0.4204340029650022, -0.28957409601193673, 0.27029036224637704, -0.9599999999999991, 0.9600000000000009]",0.8172989979943224,0.5598644582583138,1.92,0.4029587990044672,0.0121255208721089,0.4151649456917288,409.45789470240993,12.589546899964642,0.0307468657042614,0.0010139380655817
28,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,29,4005.0,"(38.72284644194757, 237.80499375780275, 182.74307116104868)",1.9927662918361613,2.023568019974216,8.350578700549347,4.915441087510657,"[-0.6153637736714964, 0.6765433403450103, -0.3311999743106189, 0.37972847051260555, -1.92, 1.92]",1.2919071140165066,0.7109284448232245,3.84,0.1657297930044046,0.225844645086408,1.468847709801567,409.45789470240993,12.589546899964642,0.0307468657042614,0.003587298544748
29,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,30,765.0,"(40.8562091503268, 233.0483660130719, 216.89673202614378)",3.095576282182438,0.8705424514731008,9.10153845212268,5.230428939693415,"[-0.34881698560763696, 0.34881698560763696, -0.18361263973447334, 0.1918812793044775, -0.9600000000000009, 0.9599999999999991]",0.6976339712152739,0.3754939190389508,1.92,0.2574457519565568,0.0971587557447657,0.280566416478951,409.45789470240993,12.589546899964642,0.0307468657042614,0.0006852143287721
30,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,31,768.0,"(40.545572916666664, 234.6171875, 94.19791666666667)",3.4884239699897144,0.7385398999477748,9.587941773391266,5.457401163819277,"[-0.3762417946069409, 0.3858955330456246, -0.1499101128639005, 0.2043451844729952, -0.8000000000000007, 0.7999999999999989]",0.7621373276525655,0.3542552973368957,1.5999999999999996,0.2901172028182475,0.0824263281191712,0.2816666769357312,409.45789470240993,12.589546899964642,0.0307468657042614,0.0006879014437868
31,2023-12-13_Z_stack2,IMR90,Non-Confined,0.32,0.0338541672837999,0.0338541672837999,0.0011461046424795,0.0003667534855934,2,"[(33.69725159755803, 268.6801626660015, 166.7735186401476)]",12,1116439.0,"[-6.008632960897498, 6.015555663915421, -5.036119542349747, 5.1591403694736355, -4.4799999999999995, 4.48]",10.596205292639862,8.932850057857435,7.360000000000001,969814,405,32,989.0,"(40.69362992922144, 272.95753286147624, 157.40647118301314)",2.2658197987616946,0.9453552446580428,7.678280088425862,4.95122560874428,"[-0.45024684286815614, 0.4675485511977564, -0.21155565220324937, 0.17774088618888761, -0.8000000000000007, 0.7999999999999989]",0.9177953940659124,0.3892965383921369,1.5999999999999996,0.1884384775939048,0.1055083978412994,0.3627191972518726,409.45789470240993,12.589546899964642,0.0307468657042614,0.0008858522498766
