,Image_name,Volume_agg_SITK (nm^3),Centroid,bbox_agg_0,bbox_agg_1,Aggregate ID,bbox_agg_2,bbox_agg_3,bbox_agg_4,bbox_agg_5,centroid_agg_0,centroid_agg_1,centroid_agg_2,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Maximum,Mean,Minimum,r_agg_dist_488,r_agg_dist_560,r_agg_dist_405,p_agg_min_488,p_agg_min_560,p_agg_min_405
10,2023-10-03_Z_stack4_nuc12,847.0,"(33.2443919716647, 211.9728453364817, 229.66824085005902)",224,207,11,28,12,11,12,229.66824085005902,211.9728453364817,33.2443919716647,0.9374520632390725,0.869559663614355,9.775520593661872,11.241920483097823,13.152946437965905,834.375,10.538761551649646,0.9166717026981472,467.56768499162695,0.5603807460573806,847.0,864.0,381.29634002361274,168.0,9.90072162604388,10.345414905728475,9.086395851245383,0.7430107669056581,0.2560015968254293,0.06884677928231596
11,2023-10-03_Z_stack4_nuc12,1559.0,"(35.435535599743424, 134.03527902501602, 145.09557408595253)",140,123,12,29,11,21,15,145.09557408595253,134.03527902501602,35.435535599743424,0.6141755187925526,0.4806359992469032,9.543196880476794,19.855351857600752,21.470910553583888,1542.5,12.194671027950616,0.8261047398521281,781.5062561135866,0.5066491125533786,1559.0,550.0,325.88389993585633,193.0,3.7390559891412365,3.2203260640423865,5.022654226948408,1.02538482726174,0.10510923284437054,0.8921009373962563
12,2023-10-03_Z_stack4_nuc12,1093.0,"(36.37328453796889, 117.65690759377858, 98.26715462031108)",92,111,13,31,14,14,11,98.26715462031108,117.65690759377858,36.37328453796889,0.8632703160868584,0.7213217427370561,9.673790021126463,13.411199812748272,15.362291495737216,1079.7916666666667,11.577490701455218,0.9040977848606423,562.9831114687743,0.5213812338510739,1093.0,560.0,333.62763037511434,201.0,7.8533939601616565,7.358920237574543,8.951848998108686,1.0587580782417572,0.5645577643233073,0.17866240509474038
13,2023-10-03_Z_stack4_nuc12,656.0,"(35.6875, 175.28048780487805, 236.02896341463415)",230,171,14,31,13,10,11,236.02896341463415,175.28048780487805,35.6875,0.8501352040439523,0.7757440788788286,8.60021747189334,11.086410719786743,13.19090595827292,644.3333333333334,9.424948039380961,0.8987019891741345,401.4290716567182,0.6230145964667121,656.0,651.0,357.7103658536585,190.0,9.289628326190382,9.554820707588048,9.000140678177324,0.7315844806608913,0.7617947278462575,0.08097895331783235
14,2023-10-03_Z_stack4_nuc12,754.0,"(35.657824933687, 213.21618037135278, 98.31167108753316)",92,209,15,31,13,10,11,98.31167108753316,213.21618037135278,35.657824933687,0.8611513519507611,0.8036754549400537,9.189261792649143,11.434045591618288,13.490737563232042,742.25,9.846443819488728,0.9143826226143386,433.5670785342387,0.5841254005176675,754.0,666.0,357.65915119363393,169.0,7.605485203884027,7.828019363985111,7.020191552150542,0.5812365866192626,0.6495944610210802,0.3594507459297887
15,2023-10-03_Z_stack4_nuc12,1355.0,"(39.99188191881919, 150.99926199261992, 198.33136531365312)",191,145,16,33,17,14,16,198.33136531365312,150.99926199261992,39.99188191881919,0.5248762616798431,0.49363778088778687,9.774824817090817,19.801614048890674,21.400934559032695,1339.0,10.3933971572088,0.8309986538133383,706.9752154327941,0.5279874648489874,1355.0,846.0,347.71143911439117,190.0,5.434672635492648,5.476882505449264,5.779592907016302,1.118888562662797,0.03593980223312586,0.26014340272692377
16,2023-10-03_Z_stack4_nuc12,286.0,"(38.47902097902098, 94.08041958041959, 122.15384615384616)",118,90,17,35,9,9,8,122.15384615384616,94.08041958041959,38.47902097902098,0.916961018184608,0.8619563809998074,6.825192314648834,7.918257193864149,9.539392014169456,277.125,7.2607331787332665,0.8965250084306734,229.2831747881879,0.8273637340124056,286.0,533.0,340.7832167832168,207.0,8.512389969097057,7.949564229188848,9.81921268901803,0.7236999058311799,0.6668756445084189,0.48322313938936856
17,2023-10-03_Z_stack4_nuc12,820.0,"(40.25365853658536, 219.7158536585366, 187.63536585365853)",180,215,18,35,15,10,11,187.63536585365853,219.7158536585366,40.25365853658536,0.6838439076103708,0.6082331247127467,8.486941489245332,13.95343519518688,15.652475842498529,807.4583333333334,9.541971648464674,0.8845727454556107,474.0570951120763,0.5870979040554121,820.0,430.0,317.74756097560976,214.0,6.946080497644885,7.490109780900663,5.771892204553224,1.3657796034369287,0.5743931468215452,1.4888996817566567
18,2023-10-03_Z_stack4_nuc12,470.0,"(43.97021276595745, 217.59787234042554, 244.35531914893616)",240,213,19,40,10,10,9,244.35531914893616,217.59787234042554,43.97021276595745,0.8845207865016596,0.8542989979622208,8.095192673274797,9.475830701644798,11.180339887498949,460.25,8.381569224975427,0.91182436758934,316.15650976115825,0.6869234323979538,470.0,611.0,351.65744680851066,216.0,11.562393222126655,11.983649291716066,10.794533650910287,0.780307737478236,0.07565981070315006,0.058553728539253516
19,2023-10-03_Z_stack5_nuc13,555.0,"(39.97477477477477, 40.317117117117114, 99.66126126126126)",94,36,20,35,12,10,11,99.66126126126126,40.317117117117114,39.97477477477477,0.9154233089224117,0.7717873593167798,7.937998539686531,10.285214500939219,12.409673645990857,543.6666666666666,9.415325091426553,0.8856628494930994,363.7230583123197,0.6690185008810295,555.0,232.0,148.7171171171171,108.0,8.159163859751553,8.192091457240116,8.396494442143098,0.7279705580421413,0.6778556787901684,0.5060177091473997
20,2023-10-03_Z_stack5_nuc13,1606.0,"(41.65379825653798, 132.32752179327522, 122.65068493150685)",116,125,21,35,15,15,14,122.65068493150685,132.32752179327522,41.65379825653798,0.804629260741008,0.7428671896976424,11.568853191296823,15.57324559724533,18.867962264113206,1590.8333333333333,12.530689092249668,0.8886170989777578,741.6276507251625,0.46618815132016506,1606.0,255.0,151.98256537982564,97.0,2.371715021838162,2.2927774310150615,2.137826130637771,0.991649205693909,0.33470475656157733,1.3109227518622621
21,2023-10-03_Z_stack5_nuc13,1963.0,"(47.828323993886904, 92.75089149261335, 163.65970453387672)",156,84,22,40,16,18,15,163.65970453387672,92.75089149261335,47.828323993886904,0.8372034187185382,0.7967413139005088,12.722217014624098,15.967813884711838,18.788294228055936,1946.7083333333333,13.368308373742092,0.9048797184419854,833.2216173647147,0.4280156421470678,1963.0,319.0,160.07182883341824,101.0,4.8677394227057995,4.9893140152720346,4.8543128361403625,0.8245943081224282,0.3176038741319264,1.0895702041859685
