,Image_name,Volume_agg_SITK (nm^3),Centroid,bbox_agg_0,bbox_agg_1,Aggregate ID,bbox_agg_2,bbox_agg_3,bbox_agg_4,bbox_agg_5,centroid_agg_0,centroid_agg_1,centroid_agg_2,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Maximum,Mean,Minimum,r_agg_dist_488,r_agg_dist_560,r_agg_dist_405,p_agg_min_488,p_agg_min_560,p_agg_min_405
23,2023-10-03_Z_stack8_nuc32,329.0,"(63.1063829787234, 20.951367781155014, 113.0790273556231)",109,17,24,59,9,9,9,113.0790273556231,20.951367781155014,63.1063829787234,0.7914584445549635,0.7188568101137703,6.670387078747121,9.279159611343777,11.045361017187261,319.9583333333333,7.3440692327713855,0.8789458623953529,257.38562172420995,0.8044348120043026,329.0,230.0,149.75379939209728,111.0,8.726407374658224,8.585690141381681,8.985676746605684,0.47500930119967066,0.3511666090191783,0.2976487340315362
24,2023-10-03_Z_stack8_nuc32,673.0,"(64.64338781575037, 86.24665676077267, 75.23179791976226)",71,81,25,60,10,12,10,75.23179791976226,86.24665676077267,64.64338781575037,0.87876759258368,0.8493222845443816,9.110001424207203,10.726200866252153,12.409673645990857,662.0,9.425837712805388,0.9118411819265014,402.84401417695034,0.608525701173641,673.0,270.0,155.50074294205052,87.0,3.2513992456512057,3.2472955282286002,3.4503367566513754,0.6737828341557847,0.09310692009097112,0.4961381536416958
25,2023-10-03_Z_stack8_nuc33,1355.0,"(55.56974169741697, 38.0929889298893, 131.0420664206642)",123,30,26,50,17,18,12,131.0420664206642,38.0929889298893,55.56974169741697,0.5339101857259692,0.49499839825367575,9.704111978345077,19.604330059613517,20.46948949045872,1339.0416666666667,10.466951503161452,0.8291160612135738,708.5951743255455,0.5291808253356907,1355.0,257.0,159.35350553505535,104.0,5.507093209839735,5.343926266796184,5.523548489234008,0.9412726782176652,0.49264432587253815,1.102853593465078
26,2023-10-03_Z_stack8_nuc33,619.0,"(56.859450726979, 91.49596122778675, 56.2794830371567)",51,86,27,52,11,11,11,56.2794830371567,91.49596122778675,56.859450726979,0.950725663409747,0.8956578166370975,8.947593257855354,9.989968369226814,12.12435565298214,607.7916666666666,9.49771930527555,0.9079786408737162,382.15978704904035,0.6287677307998196,619.0,239.0,160.04038772213246,118.0,5.8170850121197955,6.122572064428299,6.06597890683275,0.7507793932844744,0.3262976551237354,1.6349586321329648
27,2023-10-03_Z_stack9_nuc34,401.0,"(44.52369077306733, 33.910224438902745, 54.733167082294266)",51,30,28,41,9,10,9,54.733167082294266,33.910224438902745,44.52369077306733,0.8637367754810746,0.8199676310313251,7.5327681398644515,9.186665247248863,10.723805294763608,391.5416666666667,7.934860618082781,0.912866350193343,283.52775734794153,0.7241317629403635,401.0,230.0,158.1720698254364,120.0,8.28190493579092,8.976617935823501,7.673589332839655,0.5777681711325777,0.1183104605903688,0.2929883457510773
28,2023-10-03_Z_stack9_nuc34,769.0,"(48.368010403120934, 75.28998699609883, 189.89726918075422)",185,70,29,43,11,12,11,189.89726918075422,75.28998699609883,48.368010403120934,0.8971712911143003,0.7794022360279625,8.93863400797575,11.468576294480966,13.19090595827292,757.4166666666666,10.289277401362346,0.9100942914482152,441.52399005817864,0.582934083034233,769.0,282.0,164.29388816644993,106.0,8.955138863886132,7.848312757527533,9.529413957001461,0.5593757346602669,0.11763246034013483,0.09439786482236057
29,2023-10-03_Z_stack9_nuc34,688.0,"(52.68168604651163, 157.95058139534885, 146.71947674418604)",142,153,30,48,11,11,11,146.71947674418604,157.95058139534885,52.68168604651163,0.9846327286974935,0.8631816080711903,8.928343347165214,10.343528249073694,12.12435565298214,676.7083333333334,10.184576444245039,0.9142331251891576,407.71953602349674,0.6025040862363107,688.0,302.0,164.95058139534885,109.0,8.719383287302994,8.429883135969,9.274469644368931,0.5925820992266769,0.14027123504851177,0.4461917991732661
30,2023-10-03_Z_stack9_nuc34,855.0,"(53.953216374269005, 52.523976608187134, 155.70526315789473)",150,47,31,49,12,12,11,155.70526315789473,52.523976608187134,53.953216374269005,0.9008992694887517,0.8219566596778712,9.570494824737857,11.643551654522247,13.379088160259652,843.1666666666666,10.489667179813638,0.917441227872039,470.45146433059557,0.5579578545134559,855.0,274.0,163.51345029239766,106.0,6.531988683621119,5.762183947364495,6.814319070470952,0.5951021109468806,0.2754330338533164,0.3696033822053626
31,2023-10-03_Z_stack9_nuc34,413.0,"(56.142857142857146, 101.72881355932203, 54.21549636803874)",50,97,32,52,9,10,9,54.21549636803874,101.72881355932203,56.142857142857146,0.9317923471951082,0.8418177814446087,7.54551318014327,8.963356852827136,10.63014581273465,403.5,8.351987320643154,0.9091614810535503,290.45049641675945,0.719827748244757,413.0,247.0,158.9273607748184,112.0,6.289545814748508,7.510612343638134,5.737663479029813,0.5823835980572195,0.6475420226309618,0.09621109638786043
32,2023-10-03_Z_stack9_nuc35,673.0,"(41.51708766716196, 46.7592867756315, 104.13521545319465)",99,42,33,37,12,10,11,104.13521545319465,46.7592867756315,41.51708766716196,0.9834688348449225,0.8565396157749785,8.847706527187276,10.329594059910542,12.409673645990857,661.3333333333334,10.158833834521253,0.9128010210087644,402.1501941413726,0.6080900113024786,673.0,200.0,137.1589895988113,102.0,2.7316577701044173,2.0206237962593177,2.829380095966419,0.582795693750854,0.11969384341857829,0.22785407542704736
33,2023-10-03_Z_stack9_nuc35,294.0,"(41.86054421768708, 68.32993197278911, 43.93197278911565)",41,65,34,38,7,8,9,43.93197278911565,68.32993197278911,41.86054421768708,0.9749796300973818,0.86984072447634,6.774028457797685,7.787665335945007,9.433981132056603,285.8333333333333,7.5928150685618645,0.9284340162386009,226.0172899688623,0.7907310436228419,294.0,194.0,138.31292517006804,103.0,5.541559888021276,6.348966612178852,5.904540591223159,0.42863784002572114,0.04950987062870273,0.11217998904765583
34,2023-10-03_Z_stack9_nuc35,954.0,"(46.219077568134175, 20.0083857442348, 85.31341719077568)",81,14,35,41,10,14,12,85.31341719077568,20.0083857442348,46.219077568134175,0.8234415047894283,0.7181270829364002,9.365317728655496,13.041309750303515,14.628738838327793,940.9583333333334,10.738755725214972,0.9032692862184345,514.0994546302785,0.5463573002314432,954.0,210.0,138.0272536687631,101.0,4.396039116586476,4.030834525292072,4.663007697054115,0.6424830568132497,0.26515544851464545,0.6421909098602944
35,2023-10-03_Z_stack9_nuc35,459.0,"(45.09803921568628, 110.57734204793029, 36.87581699346405)",32,106,36,41,11,10,9,36.87581699346405,110.57734204793029,45.09803921568628,0.8776978570301858,0.7031034123552948,7.069689230378301,10.054977839882563,11.575836902790225,448.7083333333333,8.825232502550932,0.8955382505405622,316.50171988477115,0.7053618049247384,459.0,198.0,135.94771241830065,101.0,8.16175522045466,9.102324149793462,8.331379080972576,0.38333986144974275,0.1388739559846211,0.10791472379431112
36,2023-10-03_Z_stack9_nuc35,349.0,"(46.32951289398281, 89.24641833810888, 88.57879656160459)",84,85,37,43,9,9,8,88.57879656160459,89.24641833810888,46.32951289398281,0.9300706344107728,0.8885978648054145,7.404859257079231,8.333194969696162,9.899494936611665,340.1666666666667,7.750459932133971,0.9171467995010731,256.9447642412787,0.755349625403073,349.0,185.0,134.55300859598853,100.0,3.3261635897895125,3.9908920361412004,3.2716717966277677,0.49950599177495714,0.5187943754371982,0.27083423683501384
37,2023-10-03_Z_stack9_nuc35,588.0,"(49.5, 90.23469387755102, 71.98639455782313)",64,83,38,45,16,13,9,71.98639455782313,90.23469387755102,49.5,0.46316776977569935,0.4064331081290153,7.044526185475612,17.332559883973445,18.601075237738275,574.3333333333334,8.027883105963735,0.771509259583428,433.09748672207866,0.754087324530607,588.0,177.0,134.0952380952381,104.0,3.939305160789294,4.856617856933884,4.002009089553745,0.6431725242131775,1.326756383057712,0.29048976550290434
38,2023-10-03_Z_stack9_nuc35,491.0,"(51.05498981670061, 29.924643584521384, 26.623217922606926)",22,25,39,47,10,10,9,26.623217922606926,29.924643584521384,51.05498981670061,0.7882468200206297,0.741515096976087,7.7696130357040225,10.478024071780407,11.832159566199232,481.3333333333333,8.259269154680517,0.9075181577756608,327.2849941603518,0.6799549740173514,491.0,191.0,136.17922606924643,104.0,7.720710206560867,8.25631882594785,8.09243319111576,0.4256846155261778,0.22881611877966326,0.1896570933999907
39,2023-10-03_Z_stack9_nuc35,1425.0,"(54.22456140350877, 43.71298245614035, 102.19368421052631)",96,38,40,47,14,13,15,102.19368421052631,43.71298245614035,54.22456140350877,0.8825589452310936,0.8436371310375548,11.635920385292215,13.792565496710266,15.84297951775486,1410.5833333333333,12.172752056807385,0.9002148048661716,675.6738931724445,0.4790031735138734,1425.0,311.0,147.60140350877194,94.0,2.3600382217149747,1.7670037457988637,2.247413343227999,0.6756261100690744,1.574644412723984,0.7093540887735117
