,Image and date_x,Condition_x,Number of total aggregates_x,Voxel size (um3)_x,z_length_x_x,x_length_x_x,y_length_x_x,Volume_nucleus (nm^3)_SITK_x,Flatness_nucleus_SITK_x,Sphericity_x_x,Volume_nucleus_um3_x,Elongation_x_x,Surface_area_nucleus_um3_x,Height,Confiner height ($\mu$m),Unnamed: 0,Nucleus ID,Cell line,Condition_y,Centroid_x,Aggregate ID,Number of total aggregates_y,Volume_nucleus (nm^3)_SITK_y,Flatness_nucleus_SITK_y,Roundness_nucleus_SITK,bbox_nuc_0,bbox_nuc_1,bbox_nuc_2,bbox_nuc_3,bbox_nuc_4,bbox_nuc_5,centroid_nuc_0,centroid_nuc_1,centroid_nuc_2,Elongation_x_y,Flatness_x,LeastAxisLength_x,MajorAxisLength_x,Maximum3DDiameter_x,MeshVolume_x,MinorAxisLength_x,Sphericity_x_y,SurfaceArea_x,SurfaceVolumeRatio_x,VoxelVolume_x,Physical pixel size Z,Physical pixel size Y,Physical pixel size X,Pixel size (um2),Voxel size (um3)_y,bbox_um_x,x_length_x_y,y_length_x_y,z_length_x_y,Size of estimated periphery,Image_name_x,p_nuc_min,p_nuc_max,p_nuc_mean,p_nuc_sum,Volume_agg_SITK (nm^3),Centroid_y,bbox_agg_0,bbox_agg_1,bbox_agg_2,bbox_agg_3,bbox_agg_4,bbox_agg_5,centroid_agg_0,centroid_agg_1,centroid_agg_2,Elongation_y,Flatness_y,LeastAxisLength_y,MajorAxisLength_y,Maximum3DDiameter_y,MeshVolume_y,MinorAxisLength_y,Sphericity_y,SurfaceArea_y,SurfaceVolumeRatio_y,VoxelVolume_y,r_agg_dist,Image_name_y,p_agg_min,p_agg_max,p_agg_mean,Image and date_y,bbox_um_y,x_length_y,y_length_y,z_length_y,Volume_condensates_um3,Volume_nucleus_um3_y,Surface_area_condensates_um3,Surface_area_nucleus_um3_y,r_major_axis,p_minor_axis,p_agg_min/z_length_x,Flatness_cond,Elongation_cond
81,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,81,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",82,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,590.0,"(7.867796610169491, 722.9949152542373, 673.3305084745763)",668,715,5,13,16,6,673.3305084745763,722.9949152542373,7.867796610169491,0.6881607616963888,0.3781186592264151,5.567856608434005,14.725156964814072,16.401219466856727,578.2916666666666,10.133275233005335,0.8010808480288638,419.0241607911012,0.7245896576832934,590.0,4.7813083309775495,2021-11-30_Image4,1.3605450242820465,14.713610786655387,8.222741545475401,2021-11-30_Image4,"[-0.2662611445122947, 0.36126373765662173, -0.24004531994259176, 0.2174904293992421, -0.4322914523252377, 0.4322914523252377]",0.6275248821689164,0.4575357493418338,0.8645829046504754,0.18428908501791702,864.429193374474,0.7569200814972152,566.2909813881159,0.24947071022992312,0.09638174766984717,0.22480617399670946,0.6218813407735849,0.31183923830361115
82,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,82,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",83,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,4491.0,"(11.888666221331553, 830.8151859274104, 608.7842351369405)",595,817,5,26,26,14,608.7842351369405,830.8151859274104,11.888666221331553,0.7742561846328911,0.4452793233227538,11.868963474476583,26.6550968185728,32.14031735997639,4467.041666666667,20.63787356376849,0.8060386716387091,1627.327317185435,0.3642964267221076,4491.0,4.093109512351105,2021-11-30_Image4,2.0557829748055982,13.534633746788865,7.758881267883711,2021-11-30_Image4,"[-0.623973368488271, 0.6833994035823967, -0.3862692281117851, 0.5735651885794002, -1.1239577760456179, 1.1239577760456179]",1.3073727720706678,0.9598344166911852,2.2479155520912357,1.4027835268058735,864.429193374474,2.939584016399283,566.2909813881159,0.21356308073240612,0.14563278127913373,0.3396820368936311,0.5547206766772462,0.22574381536710886
83,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,83,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",84,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,657.0,"(8.520547945205479, 773.716894977169, 661.4733637747337)",654,767,6,17,14,7,661.4733637747337,773.716894977169,8.520547945205479,0.5646493001279994,0.3402186929905135,5.775367360363036,16.97545572701402,18.138357147217057,644.5833333333334,9.585179195612303,0.7740606544291876,466.18881158918146,0.7232405609657631,657.0,3.1136648492892944,2021-11-30_Image4,1.47353050145828,13.07426613916183,7.581890630510075,2021-11-30_Image4,"[-0.33261778995407554, 0.3897853532707012, -0.1889620278972285, 0.22903868014912399, -0.5187497427902852, 0.5187497427902852]",0.7224031432247767,0.4180007080463525,1.0374994855805704,0.20521682857079912,864.429193374474,0.8421177256103152,566.2909813881159,0.16245933698472334,0.10438570017211991,0.243475040067191,0.6597813070094865,0.4353506998720006
84,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,84,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",85,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,3678.0,"(13.017672648178358, 858.6449157150626, 860.3243610657967)",851,841,7,21,32,12,860.3243610657967,858.6449157150626,13.017672648178358,0.555909516342596,0.3070295190127182,9.654918364348342,31.44622183363549,33.301651610693426,3654.9583333333335,17.481253970338287,0.7660080724364172,1497.97902270375,0.4098484540964899,3678.0,6.768920529188932,2021-11-30_Image4,0.8351744280508623,17.30625134966863,8.882218374789959,2021-11-30_Image4,"[-0.6898490719650975, 0.6801779790642516, -0.44771566867609347, 0.36067583256853963, -0.9510411951155227, 0.9510411951155229]",1.370027051029349,0.8083915012446331,1.9020823902310455,1.1488394147388115,864.429193374474,2.705930850873554,566.2909813881159,0.35317684930840304,0.05916420959841759,0.13799790851396523,0.6929704809872819,0.444090483657404
85,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,85,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",86,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,427.0,"(10.049180327868852, 947.1896955503513, 849.0843091334895)",844,942,7,11,12,8,849.0843091334895,947.1896955503512,10.049180327868852,0.8375330713259471,0.564130234274128,6.139701002855557,10.883481561231283,12.727922061357855,416.4166666666667,9.11527573869735,0.8506055745485659,317.03555389652786,0.7613421346324463,427.0,8.027010759129604,2021-11-30_Image4,0.5070558508316052,17.987606561256687,9.478325863621643,2021-11-30_Image4,"[-0.24863635441881723, 0.23523855936201338, -0.19497452456723957, 0.2083723196240367, -0.6052080332553327, 0.6052080332553329]",0.4838749137808306,0.4033468441912763,1.2104160665106656,0.1333753208519501,864.429193374474,0.5726891185458605,566.2909813881159,0.4188192721496964,0.0359201115708467,0.08378207541367551,0.435869765725872,0.16246692867405288
86,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,86,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",87,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,574.0,"(11.973867595818815, 686.3118466898954, 596.4128919860627)",590,681,8,14,11,8,596.4128919860627,686.3118466898954,11.973867595818817,0.7521228747091833,0.5018466427053041,6.482258509752297,12.916811547863295,14.89966442575134,562.0,9.715029433455715,0.8276401776134202,397.9239719741895,0.7080497721960667,574.0,7.5656200376391185,2021-11-30_Image4,1.2667406759621846,17.673742675876568,9.515541130157324,2021-11-30_Image4,"[-0.2864767278625695, 0.29346457833535045, -0.2270858007334948, 0.21311009978793355, -0.6052080332553327, 0.6052080332553329]",0.57994130619792,0.4401959005214283,1.2104160665106656,0.17929141491573622,864.429193374474,0.718804960381644,566.2909813881159,0.3947456372749099,0.08973659674228394,0.20930665264777745,0.4981533572946959,0.24787712529081674
87,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,87,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",88,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,419.0,"(11.042959427207638, 757.7016706443914, 583.5942720763724)",578,752,8,11,12,7,583.5942720763724,757.7016706443914,11.042959427207638,0.8286562189132481,0.5438498139138032,5.9957690084816955,11.024677870777,12.727922061357855,409.4166666666667,9.135667879134628,0.8226857558803056,324.1110406655155,0.7916410519003023,419.0,5.960126789185362,2021-11-30_Image4,1.9096307432584176,15.593699078073318,8.56464978498753,2021-11-30_Image4,"[-0.22965669476613554, 0.26598628073809827, -0.23679256143673327, 0.19267685617521219, -0.5187497427902852, 0.5187497427902854]",0.4956429755042338,0.4294694176119454,1.0374994855805706,0.1308764858008597,864.429193374474,0.5854701906723542,566.2909813881159,0.31097702976508695,0.1352792779029417,0.31553294707387974,0.45615018608619684,0.17134378108675186
88,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,88,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",89,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,209.0,"(10.263157894736842, 762.5358851674641, 578.5358851674641)",575,758,8,9,10,6,578.5358851674641,762.5358851674641,10.263157894736842,0.694560518455676,0.6272585464053613,5.659109048338716,9.021972009420113,10.246950765959598,199.5,6.26630555635543,0.7831041240861756,210.84333647402684,1.0568588294437435,209.0,6.065624602847882,2021-11-30_Image4,1.774889411487136,15.587917856935045,8.627839952999462,2021-11-30_Image4,"[-0.16405996914343488, 0.19958537474883511, -0.10959550235477429, 0.1622170419854177, -0.4322914523252377, 0.43229145232523747]",0.36364534389227,0.271812544340192,0.8645829046504752,0.0652820657097367,864.429193374474,0.38086480532712613,566.2909813881159,0.3164815094347158,0.12573412885774063,0.2932693080658967,0.3727414535946387,0.305439481544324
89,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,89,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",90,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,620.0,"(9.798387096774194, 765.2290322580645, 566.8951612903226)",556,758,8,23,13,5,566.8951612903226,765.2290322580645,9.798387096774194,0.4384368009481666,0.2051130747977997,4.610086157648209,22.47582784370439,23.43074902771996,604.5416666666666,9.854230058455483,0.6458172782008843,535.3756613151304,0.8855893494770922,620.0,6.468351720556813,2021-11-30_Image4,1.6943374171490326,15.940171659122004,8.844565271864393,2021-11-30_Image4,"[-0.4693386562912192, 0.4752247479384115, -0.2691128348275951, 0.23673933076803635, -0.3458331618601902, 0.34583316186019]",0.9445634042296308,0.5058521655956315,0.6916663237203802,0.19365971645950603,864.429193374474,0.9670959985438625,566.2909813881159,0.33749429780328266,0.1200277818761735,0.27995950550018633,0.7948869252022003,0.5615631990518334
90,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,90,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",91,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,11733.0,"(13.641012528765021, 780.3290718486321, 754.5749595158953)",717,763,8,73,39,13,754.5749595158953,780.3290718486321,13.64101252876502,0.37367403760164,0.1283280966303614,10.001049873799095,77.93343886807811,73.98648525237566,11683.25,29.121702766015336,0.5672024826254508,4389.904926316217,0.3757434726053296,11733.0,2.9341669704059137,2021-11-30_Image4,2.3588678855231744,12.49467492163472,7.500328602148285,2021-11-30_Image4,"[-1.519471138002204, 1.5824360216804425, -0.6555072707059065, 0.7901125560745748, -1.0374994855805706, 1.0374994855805704]",3.1019071596826464,1.4456198267804812,2.0749989711611407,3.6648539568054583,864.429193374474,7.9298701734023345,566.2909813881159,0.1530938118543567,0.16710348078996728,0.38976149619745476,0.8716719033696386,0.62632596239836
91,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,91,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",92,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,1176.0,"(11.78486394557823, 931.7797619047619, 642.4115646258504)",634,924,8,18,17,8,642.4115646258504,931.779761904762,11.78486394557823,0.9193767566131478,0.4086179462199725,6.66032191980514,16.29963143180126,18.788294228055936,1161.0,14.985502279759158,0.7928048528789919,673.8128740087672,0.5803728458301182,1176.0,5.182360822918064,2021-11-30_Image4,0.7115996475747735,12.848234497516694,8.15794754114368,2021-11-30_Image4,"[-0.3407170725368786, 0.3994085238249356, -0.3342346172757211, 0.3342346172757143, -0.6052080332553327, 0.6052080332553329]",0.7401255963618142,0.6684692345514354,1.2104160665106656,0.36732875251028885,864.429193374474,1.217167273948324,566.2909813881159,0.27039612291574866,0.05041010510526552,0.11757934602209004,0.5913820537800275,0.08062324338685223
92,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,92,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",93,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,1918.0,"(12.793534932221064, 982.5469238790407, 729.640771637122)",719,972,9,21,23,8,729.640771637122,982.5469238790408,12.793534932221064,0.832670180943402,0.3225727570820679,6.971134661323214,21.611045905992736,25.13961017995307,1899.0416666666667,17.994873504919138,0.7357622579450619,1007.9437138081656,0.5307644015928203,1918.0,6.688674103049277,2021-11-30_Image4,1.170803700565219,15.931618946225315,8.70722988863222,2021-11-30_Image4,"[-0.4801230032185995, 0.5028510509632568, -0.42930134149927535, 0.3864776233030076, -0.6052080332553327, 0.6052080332553329]",0.9829740541818563,0.815778964802283,1.2104160665106656,0.5990957034989235,864.429193374474,1.8207371063279387,566.2909813881159,0.34898989219610577,0.0829403693555438,0.19345475212343483,0.6774272429179321,0.16732981905659805
93,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,93,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",94,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,1328.0,"(14.00301204819277, 691.9789156626506, 649.9789156626506)",642,685,10,18,15,9,649.9789156626506,691.9789156626506,14.00301204819277,0.83241582776572,0.4966525789002732,8.137785697880728,16.38526818062648,18.788294228055936,1313.25,13.639356575739503,0.8543140218976966,678.8359956405013,0.5169129987744157,1328.0,6.204290489879817,2021-11-30_Image4,1.6172369535678337,16.311734858732148,8.778598228440359,2021-11-30_Image4,"[-0.3823631548805986, 0.3657531387564182, -0.29876581778114325, 0.3319858500294942, -0.69166632372038, 0.6916663237203804]",0.7481162936370167,0.6307516678106375,1.3833326474407603,0.4148066184810064,864.429193374474,1.2262409789768942,566.2909813881159,0.3237165745942652,0.11456594320601798,0.26722000778293264,0.5033474210997269,0.16758417223428002
94,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,94,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",95,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,2760.0,"(15.757246376811594, 800.9007246376812, 701.4717391304348)",689,792,10,26,22,12,701.4717391304348,800.9007246376812,15.757246376811594,0.8667371267634771,0.4209910619646135,9.575970722267355,22.74625660122035,27.477263328068172,2739.0416666666665,19.715025091166503,0.7709127172546006,1228.0366842920148,0.4483453827069741,2760.0,1.1468530813250826,2021-11-30_Image4,2.7247662022115833,11.2048973184694,7.0970124545523765,2021-11-30_Image4,"[-0.4794842521286546, 0.6401375918422512, -0.4151554249425848, 0.4756208019404789, -0.9510411951155229, 0.9510411951155229]",1.1196218439709058,0.8907762268830637,1.9020823902310455,0.8620980926261881,864.429193374474,2.2183103365709838,566.2909813881159,0.05983848623061903,0.1930239160585419,0.4502197678301512,0.5790089380353864,0.13326287323652286
95,2021-11-30_Image4,Non-Confined,21,0.0003123543813863,6.052080332553327,19.16581039341607,14.116210352841424,2767463.0,8.300216758724593,0.3035971343944336,864.429193374474,0.6969043799841158,566.2909813881159,5.01,Non-confined,95,4,IMR-90,Non-Confined,"[(14.76992646333483, 827.4321094807772, 704.3130491717504)]",96,21,2767463.0,8.300216758724593,0.332630443993693,466,634,0,458,400,36,704.3130491717504,827.4321094807772,14.76992646333483,0.6969043799841158,0.0839621904152773,34.33848995526142,408.97563278689,471.0307845565935,2760980.5,285.016909795959,0.3035971343944336,313493.60261436977,0.1135443016038576,2767463.0,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,"[-9.226257093607964, 9.939553299808106, -6.425351276302097, 7.690859076539328, -3.0260401662766636, 3.0260401662766636]",19.16581039341607,14.116210352841424,6.052080332553327,2376406,2021-11-30_Image4,2.3532215776489664,10.708110598642447,7.008742687721393,2535034.195178041,472.0,"(23.425847457627118, 782.7838983050848, 627.3919491525423)",621,778,21,13,11,6,627.3919491525423,782.7838983050848,23.42584745762712,0.697502278125595,0.425713117091655,5.536708967849354,13.005727908208462,14.798648586948742,461.3333333333333,9.07152484465703,0.8308220376217521,347.5249640169778,0.7533055578402698,472.0,4.065632671213795,2021-11-30_Image4,1.402975150913848,13.696636006919723,7.678146322840306,2021-11-30_Image4,"[-0.3025695459511365, 0.2849285585756471, -0.17231138500826612, 0.22861997179195984, -0.432291452325237, 0.4322914523252379]",0.5874981045267835,0.4009313568002259,0.8645829046504749,0.14743126801433362,864.429193374474,0.6277648133449444,566.2909813881159,0.21212944236422374,0.09938752086047271,0.2318170073466198,0.574286882908345,0.30249772187440505
