,Image name,Cell line,Condition,Physical pixel size Z,Physical pixel size Y,Physical pixel size X,Pixel size (um2),Voxel size (um3),Nucleus ID,Number of total HP1a condensates,Number of voxels nucleus,bbox nucleus (um),Major axis nucleus (um),Intermediate axis nucleus (um),Minor axis nucleus (um),Confiner height (um),Number of voxels inner nucleus object,Number of voxels HP1a condensates,Radial distance random point (um),Radial distance HP1a condensate (um),Peripheral distance random point (um),Peripheral distance HP1a condensate (um),Major axis HP1a condensate (um),Intermediate axis HP1a condensate (um),Minor axis HP1a condensate (um),Radial distance HP1a condensate scaled,Minimum peripheral distance HP1a condensate scaled,Radial distance random point scaled,Minimum peripheral distance random point scaled,Volume HP1a condensate (um3),Volume nucleus (um3)
20,2022-01-28_Image4,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,12,11,1622694.0,"[-8.48549115684811, 8.480622420295033, -6.780390430965266, 6.534519235034831, -2.5072904234863786, 2.5072904234863786]",16.96611357714314,13.314909666000098,3.2,$<5.0$ -- $3.0$,1379376,2265.0,3.049677059286271,5.95407295849881,0.172916580930095,0.5226983474934157,1.1189946834991422,0.8353598825967581,1.5562492283708558,0.3509391194056472,0.1633432335916924,0.1797510694137292,0.054036431540654684,0.7074826738400527,506.8555805493203
21,2022-01-28_Image4,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,12,11,1622694.0,"[-8.48549115684811, 8.480622420295033, -6.780390430965266, 6.534519235034831, -2.5072904234863786, 2.5072904234863786]",16.96611357714314,13.314909666000098,3.2,$<5.0$ -- $3.0$,1379376,589.0,3.8175419212349935,8.551092646923916,0.6960537961367247,0.2364235269461278,0.6034004915273552,0.3924566187542475,1.2104160665106654,0.5040101027287713,0.07388235217066494,0.2250098058036114,0.21751681129272646,0.1839767306365523,506.8555805493203
22,2022-01-28_Image4,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,12,11,1622694.0,"[-8.48549115684811, 8.480622420295033, -6.780390430965266, 6.534519235034831, -2.5072904234863786, 2.5072904234863786]",16.96611357714314,13.314909666000098,3.2,$<5.0$ -- $3.0$,1379376,903.0,3.663158444675198,6.908936644082423,0.7494905601380951,0.2623623092421061,0.6187689080097257,0.5912781265500707,1.3833326474407608,0.4072197567621018,0.08198822163815814,0.2159102865850332,0.2342158000431547,0.282056006391862,506.8555805493203
23,2022-01-28_Image4,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,12,11,1622694.0,"[-8.48549115684811, 8.480622420295033, -6.780390430965266, 6.534519235034831, -2.5072904234863786, 2.5072904234863786]",16.96611357714314,13.314909666000098,3.2,$<5.0$ -- $3.0$,1379376,2895.0,3.6170077722783742,6.248424495462875,0.7235758393964231,0.3108095158435792,1.0616337604565274,0.852817958908408,1.7291658093009508,0.3682884985445808,0.09712797370111849,0.2131901189881948,0.2261174498113822,0.9042659341134448,506.8555805493203
24,2022-01-28_Image4,IMR90,Confined,0.172916580930095,0.0425016197288395,0.0425016197288395,0.0018063876795748,0.0003123543813863,12,11,1622694.0,"[-8.48549115684811, 8.480622420295033, -6.780390430965266, 6.534519235034831, -2.5072904234863786, 2.5072904234863786]",16.96611357714314,13.314909666000098,3.2,$<5.0$ -- $3.0$,1379376,879.0,4.141959282148324,4.624962978559903,0.1780632798758048,0.7488919122843903,0.863300085717726,0.5402518912881569,1.2104160665106658,0.2726000246037892,0.23402872258887197,0.2441312952029508,0.055644774961189,0.2745595012385899,506.8555805493203
25,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,2895.0,4.138951237277173,6.611875000112509,0.5342590817324455,1.0187431001874665,1.2185190045370529,0.8586112084412492,1.3833326474407603,0.3247772812565025,0.22689155906179653,0.2033065250134408,0.11898865962860701,0.9083809046090752,390.6643477088762
26,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,2028.0,6.258573745155819,4.575921923155575,0.9824499173410872,0.9267159479183772,1.0129876837652123,0.8935248218727171,1.2104160665106658,0.2247706560422279,0.20639553405754502,0.3074230177461682,0.21880844484211295,0.6363372969074972,390.6643477088762
27,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,998.0,3.4360692308183145,2.579891833499762,1.2773704195387654,0.8918327987402234,0.8610692602962877,0.542308944671347,1.0374994855805708,0.1267250599271233,0.19862645851675353,0.1687807502373086,0.28449229833825507,0.3131482358548729,390.6643477088762
28,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,987.0,3.499716050016616,8.493186066790958,1.092865359358857,0.483071553674791,0.7655034408728553,0.5525755052804513,1.0374994855805708,0.4171878445873581,0.10758831930396236,0.1719071010681238,0.24339985731823097,0.3096967021931458,390.6643477088762
29,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,720.0,4.896907281157909,4.287571747655112,0.1780863605774822,1.3733476602899122,0.8104064916262166,0.4487985380259793,1.0374994855805708,0.2106068090174002,0.30586807578839914,0.2405375530106928,0.039662886542869084,0.2259185669494073,390.6643477088762
30,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,1837.0,5.578204903114849,0.5488518000723152,0.7235146734829678,1.2265070717511035,1.0874490033476234,0.965169909178154,1.2104160665106658,0.0269597648832125,0.2731641585191767,0.2740030963523214,0.16113912549732023,0.5764061215084183,390.6643477088762
31,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,2486.0,8.94482102234934,1.618530202559554,0.3101196813304018,1.072033256822217,1.2980709916049182,0.8684999796258247,1.3833326474407608,0.0795026885429448,0.23876019082900157,0.4393722889369801,0.0690689713430739,0.7800466075503146,390.6643477088762
32,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,1440.0,8.581640027731684,2.0632132113928043,0.5342590817324455,1.092323262342621,0.7051288382116565,0.717389823556791,1.4213742952453816,0.1013456511862747,0.2432791230161739,0.4215327296540312,0.11898865962860701,0.4518371338988146,390.6643477088762
33,2022-01-28_Image5,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,13,9,1245043.0,"[-10.183148633405468, 10.175033362984182, -5.252803451365133, 5.180818497121238, -2.1614572616261887, 2.1614572616261887]",20.35818199638965,10.43362194848637,4.49,$<5.0$ -- $3.0$,1046746,682.0,2.208558923110989,4.0019597301991165,1.1215462401960152,0.8447285046679552,0.5527504361601396,0.5330160789900593,1.0374994855805708,0.196577461136207,0.18813552442493434,0.1084850760987723,0.2497875813354154,0.2139950870270774,390.6643477088762
34,2022-01-28_Image6,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,14,2,1047465.0,"[-6.807219082297884, 7.36734664330185, -5.130944124821229, 4.476370455142664, -2.5937487139514257, 2.5937487139514257]",14.174565725599734,9.607314579963894,2.84,$<3.0$,898393,9781.0,2.8449548098188435,0.626866183009393,0.1927655970687437,1.98269035842614,1.5759545141174196,1.2777708983272225,2.420832133021331,0.0442247187776096,0.59,0.2007084283845649,0.06787521023547313,3.069040976850212,328.6691551800846
35,2022-01-28_Image6,IMR90,Confined,0.172916580930095,0.0425982143191323,0.0425982143191323,0.0018146078631787,0.0003137757874297,14,2,1047465.0,"[-6.807219082297884, 7.36734664330185, -5.130944124821229, 4.476370455142664, -2.5937487139514257, 2.5937487139514257]",14.174565725599734,9.607314579963894,2.84,$<3.0$,898393,523.0,2.5003372851553496,2.302614201427438,0.8695040577451084,1.395536713425963,0.5352268420000321,0.4966399586097424,0.8645829046504754,0.1624468957993429,0.39138616669928283,0.1763960415831053,0.30616340061447483,0.16410473682575,328.6691551800846
36,2022-02-09_Image3,IMR90,Confined,0.172916580930095,0.0686564626388946,0.0686564626388946,0.0047137098620859,0.0008150785928483,17,8,405236.0,"[-7.815219108902543, 7.854562913353806, -5.905172893496423, 5.999160870796664, -2.1614572616261887, 2.1614572616261882]",15.66978202225635,11.904333764293089,2.25,$<3.0$,338880,2295.0,5.864173638376609,6.479037250797683,0.5906052233043346,0.9449588665439632,1.426284593835102,1.0941114395695797,1.7291658093009508,0.413473348997151,0.3199817184639836,0.3742345381733782,0.2624912103574821,1.8706053705870092,330.2991886515021
37,2022-02-09_Image3,IMR90,Confined,0.172916580930095,0.0686564626388946,0.0686564626388946,0.0047137098620859,0.0008150785928483,17,8,405236.0,"[-7.815219108902543, 7.854562913353806, -5.905172893496423, 5.999160870796664, -2.1614572616261887, 2.1614572616261882]",15.66978202225635,11.904333764293089,2.25,$<3.0$,338880,3325.0,2.532905554520741,4.313557672603239,0.3019575668329434,1.500855663230674,1.602636966630143,1.3992290194249644,2.16491559324479,0.2752787286049378,0.59,0.161642679580556,0.13420336303686373,2.7101363212208307,330.2991886515021
38,2022-02-09_Image3,IMR90,Confined,0.172916580930095,0.0686564626388946,0.0686564626388946,0.0047137098620859,0.0008150785928483,17,8,405236.0,"[-7.815219108902543, 7.854562913353806, -5.905172893496423, 5.999160870796664, -2.1614572616261887, 2.1614572616261882]",15.66978202225635,11.904333764293089,2.25,$<3.0$,338880,978.0,3.2515644603161724,5.54546141362261,0.3904569123152867,0.9366461454462311,0.96360508357138,0.8850231498746712,1.3833326474407603,0.353895249196587,0.31628717575388055,0.2075054047144918,0.17353640547346075,0.797146863805706,330.2991886515021
39,2022-02-09_Image3,IMR90,Confined,0.172916580930095,0.0686564626388946,0.0686564626388946,0.0047137098620859,0.0008150785928483,17,8,405236.0,"[-7.815219108902543, 7.854562913353806, -5.905172893496423, 5.999160870796664, -2.1614572616261887, 2.1614572616261882]",15.66978202225635,11.904333764293089,2.25,$<3.0$,338880,700.0,4.020579709705829,1.4946802121529923,0.3720959759128823,0.8337277091124077,0.9235390553690837,0.7298240524014619,1.556249228370855,0.0953861521513218,0.27054564849440343,0.2565817255144492,0.16537598929461436,0.5705550149938591,330.2991886515021
